x,y,z,angle_deg,obj_filename,pred_width,pred_height,fit_dist,pred_levels,cluster_levels
-727225.9766702036,3173173.6377987773,0,0,geospecific_2289.obj,0,0,0,6,6
-727203.7995266068,3173168.1838734616,0,0,geospecific_2290.obj,0,0,0,1,1
-727201.4698273548,3173167.4363293136,0,0,geospecific_2291.obj,0,0,0,1,1
-726741.8470758806,3173759.6521940064,0,0,geospecific_2292.obj,0,0,0,2,2
-726703.5708203166,3173778.2506792136,0,0,geospecific_2293.obj,0,0,0,3,3
-726711.9184528824,3173701.6148853265,0,0,geospecific_2294.obj,0,0,0,2,2
-726660.7179507328,3173729.971064552,0,0,geospecific_2295.obj,0,0,0,1,1
-726693.969450323,3173760.382525323,0,0,geospecific_2296.obj,0,0,0,3,3
-726668.1562779623,3173685.2629367835,0,0,geospecific_2297.obj,0,0,0,1,1
-726745.433534061,3173561.291790708,0,0,geospecific_2298.obj,0,0,0,1,1
-726721.990614082,3173562.6175243114,0,0,geospecific_2299.obj,0,0,0,1,1
-726793.9054661172,3173563.7918049055,0,0,geospecific_2300.obj,0,0,0,1,1
-726860.109824667,3173636.1820733324,0,0,geospecific_2301.obj,0,0,0,1,1
-726893.3736556248,3173619.0687803,0,0,geospecific_2302.obj,0,0,0,1,1
-726849.0843819657,3173556.069322229,0,0,geospecific_2303.obj,0,0,0,1,1
-726864.4477093327,3173583.3146848218,0,0,geospecific_2304.obj,0,0,0,1,1
-726872.7335100746,3173579.083039344,0,0,geospecific_2305.obj,0,0,0,1,1
-726877.2655458419,3173587.747662798,0,0,geospecific_2306.obj,0,0,0,1,1
-726147.5773704697,3173619.9985506316,0,0,geospecific_2307.obj,0,0,0,4,4
-726277.1583922595,3173667.2696652436,0,0,geospecific_2308.obj,0,0,0,4,4
-726320.6483573996,3173551.7324358895,0,0,geospecific_2309.obj,0,0,0,4,4
-726250.2453881927,3173610.857526372,0,0,geospecific_2310.obj,0,0,0,4,4
-726421.9152337695,3173718.136898893,0,0,geospecific_2311.obj,0,0,0,3,3
-726356.8062002091,3173685.5072159655,0,0,geospecific_2312.obj,0,0,0,3,3
-726661.0248177003,3173584.433113639,0,0,geospecific_2313.obj,0,0,0,4,4
-726611.7208124768,3173562.12370794,0,0,geospecific_2314.obj,0,0,0,3,3
-726110.1064130457,3173294.8971957276,0,0,geospecific_2315.obj,0,0,0,3,3
-726067.7711247662,3173306.2927312967,0,0,geospecific_2316.obj,0,0,0,3,3
-726094.3447641981,3173316.5224687112,0,0,geospecific_2317.obj,0,0,0,3,3
-726157.3465713345,3173276.7969977534,0,0,geospecific_2318.obj,0,0,0,3,3
-726113.0571114377,3173341.9368592715,0,0,geospecific_2319.obj,0,0,0,3,3
-726093.9428434629,3173367.547347855,0,0,geospecific_2320.obj,0,0,0,3,3
-726049.1493410786,3173436.2553757816,0,0,geospecific_2321.obj,0,0,0,6,6
-726200.850397208,3173354.37670255,0,0,geospecific_2322.obj,0,0,0,4,4
-726219.1415223576,3173298.1941478574,0,0,geospecific_2323.obj,0,0,0,2,2
-726207.9782920427,3173313.5620456245,0,0,geospecific_2324.obj,0,0,0,2,2
-726204.4020430151,3173318.784744756,0,0,geospecific_2325.obj,0,0,0,2,2
-726187.1492726317,3173342.481276342,0,0,geospecific_2326.obj,0,0,0,2,2
-726225.7825721452,3173177.675058571,0,0,geospecific_2327.obj,0,0,0,4,4
-726312.5416809658,3173174.8563758717,0,0,geospecific_2328.obj,0,0,0,2,2
-726402.1856362874,3173234.0551059055,0,0,geospecific_2329.obj,0,0,0,1,1
-726346.9073824737,3173132.9504085635,0,0,geospecific_2330.obj,0,0,0,1,1
-726337.2920371854,3173154.524482471,0,0,geospecific_2331.obj,0,0,0,1,1
-726345.3780330322,3173165.251754284,0,0,geospecific_2332.obj,0,0,0,2,2
-726463.0685654907,3173416.399628817,0,0,geospecific_2333.obj,0,0,0,2,2
-726425.5600832525,3173487.8180040866,0,0,geospecific_2334.obj,0,0,0,4,4
-726373.4399839793,3173448.961062601,0,0,geospecific_2335.obj,0,0,0,4,4
-726366.1311524312,3173454.032880179,0,0,geospecific_2336.obj,0,0,0,1,1
-726615.5916871392,3173186.8168886593,0,0,geospecific_2337.obj,0,0,0,6,6
-726578.9035987561,3173210.771458517,0,0,geospecific_2338.obj,0,0,0,7,7
