x,y,z,angle_deg,obj_filename,pred_width,pred_height,fit_dist,pred_levels,cluster_levels
-724853.0525281354,3177867.3410852887,0,0,geospecific_506.obj,0,0,0,6,6
-724834.7494715565,3177860.5567387384,0,0,geospecific_507.obj,0,0,0,6,6
-724764.8067631155,3177861.835147661,0,0,geospecific_508.obj,0,0,0,4,4
-724715.1219786936,3177826.397507223,0,0,geospecific_509.obj,0,0,0,3,3
-724640.1380611414,3177840.9632981475,0,0,geospecific_510.obj,0,0,0,7,7
-724622.8133766179,3177819.820773903,0,0,geospecific_511.obj,0,0,0,6,6
-724599.954021493,3177835.4139660746,0,0,geospecific_512.obj,0,0,0,7,7
-724579.5979935919,3177832.529832513,0,0,geospecific_513.obj,0,0,0,7,7
-724549.0610754048,3177830.2058231737,0,0,geospecific_514.obj,0,0,0,8,8
-724508.8963104747,3177822.523550285,0,0,geospecific_515.obj,0,0,0,9,9
-724478.4816635004,3177820.2079833006,0,0,geospecific_516.obj,0,0,0,7,7
-724458.6490167637,3177815.4097791016,0,0,geospecific_517.obj,0,0,0,7,7
-724428.3297163281,3177811.11738177,0,0,geospecific_518.obj,0,0,0,9,9
-724492.1839225006,3177783.4734428134,0,0,geospecific_519.obj,0,0,0,7,7
-724443.6119252562,3177776.566525795,0,0,geospecific_520.obj,0,0,0,7,7
-724399.6628456165,3177796.73848731,0,0,geospecific_521.obj,0,0,0,7,7
-724633.5702822189,3177899.8078231616,0,0,geospecific_522.obj,0,0,0,9,9
-724607.1575223225,3177927.952213737,0,0,geospecific_523.obj,0,0,0,6,6
-724447.7759581311,3177888.561126572,0,0,geospecific_524.obj,0,0,0,6,6
-724425.1454097069,3177905.0213266653,0,0,geospecific_525.obj,0,0,0,7,7
-724431.2660096699,3177861.3909436096,0,0,geospecific_526.obj,0,0,0,7,7
-724411.2306118016,3177858.554370073,0,0,geospecific_527.obj,0,0,0,7,7
-724405.0943481192,3177902.1848069374,0,0,geospecific_528.obj,0,0,0,7,7
-724384.7640105251,3177899.3105152817,0,0,geospecific_529.obj,0,0,0,7,7
-724358.4154401062,3177883.6823009974,0,0,geospecific_530.obj,0,0,0,6,6
-724341.6870172119,3177841.14067044,0,0,geospecific_531.obj,0,0,0,9,9
-724295.1186308835,3177944.327811376,0,0,geospecific_532.obj,0,0,0,5,5
-724315.2963196199,3177946.400606131,0,0,geospecific_533.obj,0,0,0,6,6
-724334.8585903624,3177952.169650064,0,0,geospecific_534.obj,0,0,0,5,5
-724355.1505230006,3177955.1437089946,0,0,geospecific_535.obj,0,0,0,5,5
-724375.398857515,3177957.0931468415,0,0,geospecific_536.obj,0,0,0,5,5
-724404.9125731768,3177965.0777674476,0,0,geospecific_537.obj,0,0,0,7,7
-724435.2946580007,3177969.5342550594,0,0,geospecific_538.obj,0,0,0,5,5
-724475.2000864648,3177975.312736257,0,0,geospecific_539.obj,0,0,0,5,5
-724490.7391370765,3177976.5397949233,0,0,geospecific_540.obj,0,0,0,6,6
-724646.6001553328,3177997.7090621605,0,0,geospecific_541.obj,0,0,0,6,6
-724676.1404763049,3178001.6593451872,0,0,geospecific_542.obj,0,0,0,5,5
-724696.0430869979,3178003.331411228,0,0,geospecific_543.obj,0,0,0,4,4
-724715.6666860597,3178006.2084214916,0,0,geospecific_544.obj,0,0,0,5,5
-724735.7572904635,3178007.5274926494,0,0,geospecific_545.obj,0,0,0,6,6
-724774.885761098,3178014.6547078798,0,0,geospecific_546.obj,0,0,0,5,5
-724804.3927600482,3178017.0503478786,0,0,geospecific_547.obj,0,0,0,6,6
-724833.9934984071,3178019.9377276297,0,0,geospecific_548.obj,0,0,0,6,6
-724854.4035985683,3178022.930144123,0,0,geospecific_549.obj,0,0,0,6,6
-724714.3471175488,3177915.857238032,0,0,geospecific_550.obj,0,0,0,7,7
-724676.869004148,3177943.2778313346,0,0,geospecific_551.obj,0,0,0,6,6
-724744.7748117136,3177951.445639016,0,0,geospecific_552.obj,0,0,0,7,7
