x,y,z,angle_deg,obj_filename,pred_width,pred_height,fit_dist,pred_levels,cluster_levels
-725374.1176194972,3173029.317261145,0,-70.30755817010517,cluster_18_w15.73_h8.63_l3.obj,15.780109901133425,9.634931160636624,1.4202756240704402,4,3
-725387.4671400299,3173024.8914371887,0,-70.04088241612506,cluster_18_w15.73_h8.63_l3.obj,16.568119259910937,9.114050263347188,0.9713650636145668,3,3
-725415.0549930264,3173069.84104185,0,-73.14484758986752,cluster_32_w20.14_h15.19_l6.obj,20.270482764390643,16.708172090373935,4.2807875940193165,10,6
-725331.628820199,3173141.9578026184,0,-58.635027684943516,cluster_37_w20.84_h16.83_l5.obj,23.537290198086097,18.220446434628983,3.0372681088377558,5,5
-725439.5494954874,3173065.8794146604,0,15.066286618533212,cluster_9_w11.69_h9.79_l3.obj,13.164340512426136,12.496554606576696,3.243929942614436,4,3
-725462.9152768622,3173034.422162264,0,17.09083821904132,cluster_51_w26.18_h10.79_l4.obj,30.754271096405567,10.80413094265704,4.57611480543717,4,4
-725471.4032154828,3173128.900330081,0,-73.84221875636032,cluster_20_w16.07_h12.32_l2.obj,19.24562018200026,12.601590478421345,3.7654536654410498,4,2
-725459.9651870724,3173134.0108240154,0,-72.75565865677406,cluster_15_w15.05_h11.56_l3.obj,15.54272983407898,12.673974251668403,1.2222250562229573,3,3
-725489.6753271464,3173110.738670442,0,16.84026839858862,cluster_30_w20.00_h9.30_l4.obj,20.701700568686043,11.737488165725697,2.730815983719419,5,4
-725529.8917651469,3173045.3211068856,0,-74.95718388501594,cluster_3_w9.13_h7.18_l2.obj,9.559862051685705,9.555553212858543,2.4139502580367487,2,2
-725515.6551172746,3173044.342475926,0,-74.68569701750964,cluster_26_w18.86_h15.39_l4.obj,22.393652545850887,17.464479326622293,4.099218797874721,4,4
-725577.3517201917,3173029.969266552,0,79.20483342026995,cluster_18_w15.73_h8.63_l3.obj,17.528834063015253,8.735634662163365,1.8048187203888866,3,3
-725603.0985858104,3173084.006396402,0,-73.76785917495206,cluster_9_w11.69_h9.79_l3.obj,12.206794560342646,11.666755674926025,2.1912679139959095,4,3
-725571.1107158166,3173062.0360156735,0,16.259593534051753,cluster_29_w19.94_h9.84_l3.obj,20.30910887956679,10.959119270650389,1.175421629811865,3,3
-725647.4289296324,3173038.9506715625,0,-71.82665416691084,cluster_15_w15.05_h11.56_l3.obj,15.875595717717879,12.475436817568943,1.2375082690018506,3,3
-725623.1060889923,3173038.002033814,0,-73.84238275383763,cluster_34_w20.16_h7.15_l4.obj,20.81577023915612,7.35267034003846,0.6825986857391055,4,4
-725646.0576486164,3173076.162248364,0,-73.45363606796444,cluster_23_w17.46_h13.13_l5.obj,18.75026821254881,14.891768848237929,2.1817857574637376,5,5
-725647.1141821065,3173051.2682021675,0,19.018263236757644,cluster_30_w20.00_h9.30_l4.obj,23.248810473320084,10.045514499638253,3.483124650749856,5,4
-725660.6713678463,3173075.0745267756,0,19.15194257574842,cluster_14_w14.25_h10.28_l4.obj,14.472455264745847,12.40235869515555,3.683569390121696,7,4
-725614.1907011605,3173047.6440218277,0,16.51224831072608,cluster_12_w13.81_h12.71_l4.obj,15.185347898631589,14.41925705478441,2.4106721871881756,5,4
-725634.028491086,3173039.406664087,0,-73.5004767792649,cluster_43_w22.80_h11.12_l5.obj,22.998133448041006,14.057009118729288,2.9405586556745944,5,5
-725621.8937938156,3173061.4141616873,0,16.48449399861991,cluster_32_w20.14_h15.19_l6.obj,22.37282167386966,16.111579750974823,3.8510993095257673,9,6
-725756.162204042,3173142.3020872367,0,20.150713974737727,cluster_9_w11.69_h9.79_l3.obj,14.751553838928988,11.120925934960884,3.3430445007912772,3,3
-725712.7989772012,3173107.193074193,0,22.014897427526087,cluster_28_w19.66_h12.11_l4.obj,21.421973161716874,12.46438035061118,2.055928446591817,5,4
-725718.9053159633,3173126.863076578,0,22.307524092057747,cluster_18_w15.73_h8.63_l3.obj,17.08409207919656,10.831780678427211,2.588191759607826,3,3
-725742.0884601378,3173115.1371350186,0,21.57692813736257,cluster_42_w22.07_h19.25_l4.obj,23.29773054714774,22.621984033671094,3.5919428274080674,4,4
-725730.2841153035,3173150.0203692163,0,-68.03930766793472,cluster_46_w25.38_h20.25_l2.obj,26.177096704066113,21.838378738598088,2.6732874284747323,4,2
-725670.9302505846,3173102.250042287,0,-72.01963446137401,cluster_52_w26.64_h13.59_l2.obj,27.080307110856026,15.594268031803148,3.6351272079273502,5,2
-725666.8709772171,3173130.4022051482,0,-58.9139311700238,cluster_15_w15.05_h11.56_l3.obj,15.465014835406881,14.70245631223898,3.1729622095682357,3,3
-725597.9707813037,3173166.4717608322,0,-58.77047417784357,cluster_53_w26.96_h16.02_l4.obj,28.580431377284977,16.94001870019341,2.11369859102489,5,4
-725607.3933571597,3173160.4740501544,0,-58.77047418148474,cluster_49_w25.61_h6.70_l3.obj,27.396129105862087,8.047508609711791,2.2393614376521818,3,3
-725612.2122903684,3173116.3664337136,0,-73.73182321379957,cluster_28_w19.66_h12.11_l4.obj,20.607256225514604,12.819000089108973,1.1805452391629194,4,4
-725554.6767826083,3173131.3970747744,0,-73.53413117613628,cluster_18_w15.73_h8.63_l3.obj,15.91411939122534,11.216105554624733,2.5950800916575356,3,3
-725528.8448375798,3173139.4384336383,0,16.564532767902165,cluster_26_w18.86_h15.39_l4.obj,20.119981770292874,19.132723246670466,4.077527556277852,5,4
-725534.1748928034,3173153.9819500684,0,15.924011095152702,cluster_30_w20.00_h9.30_l4.obj,20.372277333917918,9.811225903742788,0.6371656910033076,4,4
-725542.1750834814,3173168.3168637743,0,22.822283299861684,cluster_52_w26.64_h13.59_l2.obj,27.360187346107526,15.084978153009839,3.428735243270516,5,2
-725542.9812488165,3173199.683745782,0,-70.30826278726083,cluster_51_w26.18_h10.79_l4.obj,27.741047130164223,13.527831125648092,4.352364749078111,7,4
-725492.3647350367,3173240.139592489,0,16.520086446183882,cluster_18_w15.73_h8.63_l3.obj,16.169324698194416,10.76821271671981,2.185626326727252,3,3
-725504.9670162462,3173145.0459898827,0,-73.91964626885743,cluster_9_w11.69_h9.79_l3.obj,13.369379286746836,10.339703521560166,2.0344516770532906,4,3
-725497.3856138296,3173151.677702931,0,-73.98861531916006,cluster_33_w20.16_h7.57_l3.obj,22.00526040124434,7.940077422166752,1.8785958915530785,3,3
-725480.7717025898,3173154.5489218635,0,-73.63175497289015,cluster_21_w16.18_h7.31_l4.obj,18.256622572128084,8.985708666120777,2.6698714889715363,4,4
-725427.8947061026,3173202.9062944516,0,23.31091481763542,cluster_34_w20.16_h7.15_l4.obj,24.58472014102848,8.539291167227056,4.633931449654544,4,4
-725442.4828386732,3173231.731662907,0,32.743440154231195,cluster_19_w15.81_h6.98_l3.obj,18.815328591503583,7.953740785315088,3.1610984099400357,3,3
-725459.9745348411,3173223.5108131487,0,24.025055458580482,cluster_27_w19.16_h8.16_l5.obj,19.571501248216556,11.122463472431425,2.994639379552954,5,5
-725325.1124826444,3173048.1268299352,0,-71.49395032538169,cluster_15_w15.05_h11.56_l3.obj,15.900821819393029,12.168856445337346,1.0511667047592899,3,3
-725390.1161069124,3173194.9769088156,0,30.506782512801493,cluster_31_w20.05_h5.82_l3.obj,20.522166256806265,7.07978054518684,1.3435026952029832,3,3
-725394.3977517491,3173239.1709298687,0,31.611718064085665,cluster_30_w20.00_h9.30_l4.obj,21.87042571163364,9.62329637391695,1.9012034882557831,4,4
-725419.5369192113,3173282.0319848144,0,31.002924461837768,cluster_28_w19.66_h12.11_l4.obj,20.522709516281424,12.391116603766347,1.3493524855835215,5,4
-725432.2533265295,3173262.830032712,0,30.10796168720917,cluster_29_w19.94_h9.84_l3.obj,20.751076947883405,10.756393890851458,1.5774459034076853,4,3
-725377.8769232675,3173213.3019689643,0,31.5515359201234,cluster_29_w19.94_h9.84_l3.obj,21.538096544233476,11.889819130172931,2.7814328668700643,4,3
-725360.1678280821,3173186.48704696,0,31.637752900414938,cluster_29_w19.94_h9.84_l3.obj,20.925220967824316,12.105538306689537,2.662214283052001,4,3
-725403.5446319149,3173253.7111467505,0,31.20999831993536,cluster_29_w19.94_h9.84_l3.obj,21.928857474501726,11.03018734413762,2.520628802016929,4,3
-725384.8681464812,3173221.011319007,0,28.772438382495352,cluster_47_w25.53_h10.10_l3.obj,26.040740961339143,10.825732879164514,2.1867768073236458,5,3
-725408.4395039402,3173264.309257818,0,31.223057626351874,cluster_28_w19.66_h12.11_l4.obj,20.50771511515584,12.68835562294985,2.246771170455688,6,4
-725421.2143512252,3173243.079059712,0,31.25793277370799,cluster_18_w15.73_h8.63_l3.obj,19.034688759028448,11.02720984048118,4.549346120007469,5,3
-725364.0418615168,3173259.4110472924,0,31.655864860305314,cluster_28_w19.66_h12.11_l4.obj,24.232052515968064,12.441809375057428,4.5837013306659555,4,4
-725323.1799824578,3173234.1307421606,0,31.663510067059388,cluster_52_w26.64_h13.59_l2.obj,27.778067252692335,13.676493946753574,2.3029190693021695,4,2
-725327.057802363,3173198.631243769,0,-72.91435482961381,cluster_26_w18.86_h15.39_l4.obj,18.905115898832953,18.647041371246228,3.4115106716594585,5,4
-725346.8587537691,3173228.8458544654,0,30.7419843669542,cluster_28_w19.66_h12.11_l4.obj,20.633103465975722,12.576709154579932,1.0772982887542415,4,4
-725313.293499737,3173205.051196029,0,-72.91508400130772,cluster_26_w18.86_h15.39_l4.obj,19.889664175052403,19.590202159007006,4.442616735975149,5,4
-725318.498022277,3173220.9671851476,0,28.04410770568665,cluster_64_w34.52_h13.05_l4.obj,35.58080829310684,15.610973201973993,2.773551179312881,4,4
-725372.9059731853,3173272.0036826846,0,31.58579990483497,cluster_42_w22.07_h19.25_l4.obj,24.294001158579004,19.554131860335794,2.4612880282640197,5,4
-725385.8609463179,3173291.4402445224,0,-57.64365417227573,cluster_50_w26.14_h20.35_l5.obj,29.500667893575333,20.974582677310547,3.421133013866508,5,5
-725819.7219009557,3172988.755036776,0,-11.552625527185967,cluster_18_w15.73_h8.63_l3.obj,16.253121000320206,9.783001071440728,1.2693005798601373,3,3
-725796.5935622952,3173001.9526564856,0,79.27086663451844,cluster_11_w12.46_h6.71_l2.obj,14.125462119289356,8.435133884919313,2.597179606914951,3,2
-725912.2261192444,3173027.9960223082,0,-55.91945728484585,cluster_29_w19.94_h9.84_l3.obj,22.422409011955928,10.214648693891531,2.5068046133672275,3,3
-725813.0418249812,3173045.2174508017,0,71.70642978923465,cluster_21_w16.18_h7.31_l4.obj,16.607809213357903,7.930550832446611,0.7551890537258146,4,4
-725795.4978294784,3173023.046102486,0,74.60347027023386,cluster_9_w11.69_h9.79_l3.obj,14.061097071179377,10.4268953115929,2.459763794311991,3,3
-725772.3749797812,3173068.7992703025,0,-74.99661749004972,cluster_34_w20.16_h7.15_l4.obj,20.76618553993547,7.868104028753225,0.937386969998144,4,4
-725787.0870704682,3173063.2814223473,0,68.22940693200617,cluster_35_w20.28_h9.05_l2.obj,21.931488949288592,9.566921305626567,1.9994288663865012,3,2
-725753.8978983684,3173071.0406833426,0,16.62781953706842,cluster_12_w13.81_h12.71_l4.obj,15.351326692414991,15.303992348614978,3.178267651087183,5,4
-725765.242551066,3173070.358567713,0,-74.41791267401086,cluster_34_w20.16_h7.15_l4.obj,21.3030527560133,7.785667897037434,1.304530746680309,4,4
-725794.7617301324,3173100.009971688,0,-10.373322963797335,cluster_40_w21.39_h12.55_l3.obj,22.615584392372583,15.076088297488006,3.4446165360269703,5,3
-725793.9270576133,3173090.210584163,0,-10.151178966245421,cluster_48_w25.57_h7.66_l4.obj,28.421680384917973,8.761841346196988,3.0512556826068185,4,4
-725779.6146979339,3173122.248549457,0,24.142468412451535,cluster_32_w20.14_h15.19_l6.obj,22.410994293976934,15.404102241977652,2.27983088864639,6,6
-725804.646452643,3173068.578668853,0,68.7060775705217,cluster_22_w17.18_h14.66_l3.obj,17.330824535379925,15.531259138383243,1.338110634804562,4,3
